parameter,combine_value,combine_error,rabbit_value,rabbit_error,dvalue_over_sigma,error_ratio
PS_fsr_G2QG_cNS_tt2c_2024,0.0,0.9999875695217012,0.0,0.999987245846841,0.0,0.9999996763211163
PS_fsr_G2QG_cNS_ttHbb_2024,0.0,0.9999996562644046,0.0,0.9999996418270709,0.0,0.9999999855626613
PS_fsr_G2QG_cNS_ttHcc_2024,0.0,0.9999999993611575,0.0,0.9999999998158878,0.0,1.0000000004547305
PS_fsr_G2QG_cNS_ttLF_2024,0.0,0.9998581118641411,0.0,0.9997143926578893,0.0,0.9998562603988042
PS_fsr_G2QG_cNS_ttW_2024,0.0,0.9999886332360988,0.0,0.9999882960450857,0.0,0.9999996628051541
PS_fsr_G2QG_cNS_ttZ_2024,0.0,0.9999169480626084,0.0,0.9999176914587784,0.0,1.0000007434579157
PS_fsr_G2QG_cNS_ttbb-dps_2024,0.0,0.9999997417750393,0.0,0.9999997517493194,0.0,1.0000000099742827
PS_fsr_G2QG_cNS_ttbb_2024,0.0,0.9999885070281752,0.0,0.9999879341791609,0.0,0.9999994271444018
PS_fsr_G2QG_cNS_ttbj-dps_2024,0.0,0.9999997251902226,0.0,0.9999996092033312,0.0,0.9999998840130767
PS_fsr_G2QG_cNS_ttbj_2024,0.0,0.9999785218861078,0.0,0.9999811783197071,0.0,1.0000026564906557
PS_fsr_G2QG_cNS_ttcc_2024,0.0,0.9999846630147322,0.0,0.9999882328895955,0.0,1.0000035699296153
PS_fsr_G2QG_cNS_ttcj_2024,0.0,0.9999693754508072,0.0,0.9999672627869541,0.0,0.9999978872714456
PS_fsr_G2QQ_cNS_tt-vcb_2024,0.0,0.999991889188632,0.0,0.999992287156559,0.0,1.000000397971155
PS_fsr_G2QQ_cNS_tt2b-dps_2024,0.0,0.9997576249466781,0.0,0.9997528325605385,0.0,0.999995206452024
PS_fsr_G2QQ_cNS_tt2b_2024,0.0,0.9972425951880063,0.0,0.9972643197165675,0.0,1.0000217845975152
PS_fsr_G2QQ_cNS_tt2c_2024,0.0,0.9977359509550365,0.0,0.9983764262418292,0.0,1.0006419286447277
PS_fsr_G2QQ_cNS_ttHbb_2024,0.0,0.999964159894661,0.0,0.9999641230425239,0.0,0.999999963146542
PS_fsr_G2QQ_cNS_ttHcc_2024,0.0,0.9999999385840236,0.0,0.9999999338570873,0.0,0.9999999952730634
PS_fsr_G2QQ_cNS_ttLF_2024,0.0,0.9887506477404159,0.0,0.9889860841134701,0.0,1.0002381150127104
PS_fsr_G2QQ_cNS_ttW_2024,0.0,0.9999574702832308,0.0,0.9999526094301008,0.0,0.9999951389401305
PS_fsr_G2QQ_cNS_ttZ_2024,0.0,0.9995437343462378,0.0,0.9995478210441624,0.0,1.0000040885633956
PS_fsr_G2QQ_cNS_ttbb-dps_2024,0.0,0.999890770573437,0.0,0.9999031580845905,0.0,1.0000123888643822
PS_fsr_G2QQ_cNS_ttbb_2024,0.0,0.9984871722926837,0.0,0.9984418440933527,0.0,0.9999546031230157
PS_fsr_G2QQ_cNS_ttbj-dps_2024,0.0,0.9996416998099068,0.0,0.9996342044624169,0.0,0.9999925019659631
PS_fsr_G2QQ_cNS_ttbj_2024,0.0,0.9975569832737523,0.0,0.9976307463482715,0.0,1.0000739437202646
PS_fsr_G2QQ_cNS_ttcc_2024,0.0,0.9926494839288593,0.0,0.9926221426782709,0.0,0.9999724562889206
PS_fsr_G2QQ_cNS_ttcj_2024,0.0,0.9928571447437359,0.0,0.9926674633561744,0.0,0.9998089539985026
PS_fsr_G2QQ_muR_tt-vcb_2024,0.0,0.999989741303701,0.0,0.9999898885603571,0.0,1.0000001472581668
PS_fsr_G2QQ_muR_tt2b-dps_2024,0.0,0.999905806810575,0.0,0.9999064569885662,0.0,1.0000006502392393
PS_fsr_G2QQ_muR_tt2b_2024,0.0,0.998975622554876,0.0,0.9989574614510747,0.0,0.9999818202732966
PS_fsr_G2QQ_muR_tt2c_2024,0.0,0.9951108116536491,0.0,0.993449183116884,0.0,0.9983302075333662
PS_fsr_G2QQ_muR_ttHbb_2024,0.0,0.9999872390957135,0.0,0.9999874678091392,0.0,1.0000002287163443
PS_fsr_G2QQ_muR_ttHcc_2024,0.0,0.9999999255285066,0.0,0.9999999232399277,0.0,0.9999999977114209
PS_fsr_G2QQ_muR_ttLF_2024,0.0,0.9861949062405129,0.0,0.9858096588256126,0.0,0.9996093597599597
PS_fsr_G2QQ_muR_ttW_2024,0.0,0.9999833910737332,0.0,0.9999825164377316,0.0,0.9999991253494713
PS_fsr_G2QQ_muR_ttZ_2024,0.0,0.9998620648901482,0.0,0.999879035530635,0.0,1.0000169729816568
PS_fsr_G2QQ_muR_ttbb-dps_2024,0.0,0.9999584346798644,0.0,0.9999593308570083,0.0,1.0000008962143954
PS_fsr_G2QQ_muR_ttbb_2024,0.0,0.9985917142207484,0.0,0.9985990662217433,0.0,1.0000073623693149
PS_fsr_G2QQ_muR_ttbj-dps_2024,0.0,0.9999022515134092,0.0,0.9999164536509194,0.0,1.0000142035258834
PS_fsr_G2QQ_muR_ttbj_2024,0.0,0.9982255635801254,0.0,0.998316161447869,0.0,1.0000907589136656
PS_fsr_G2QQ_muR_ttcc_2024,0.0,0.9980699930188045,0.0,0.9980593168928089,0.0,0.999989303229162
PS_fsr_G2QQ_muR_ttcj_2024,0.0,0.991805765907182,0.0,0.991531294902754,0.0,0.9997232613341617
PS_fsr_Q2QG_muR_tt-vcb_2024,0.0,0.9999299433223487,0.0,0.9999442807136131,0.0,1.0000143383957647
PS_fsr_Q2QG_muR_tt2b-dps_2024,0.0,0.9999209187973571,0.0,0.9999305780837869,0.0,1.0000096600503583
PS_fsr_Q2QG_muR_tt2b_2024,0.0,0.9960361979612811,0.0,0.9960199217376308,0.0,0.999983659003876
PS_fsr_Q2QG_muR_tt2c_2024,0.0,0.9966846946500239,0.0,0.9965431299586103,0.0,0.999857964417259
PS_fsr_Q2QG_muR_ttHbb_2024,0.0,0.9999760876359831,0.0,0.9999770938930892,0.0,1.0000010062811686
PS_fsr_Q2QG_muR_ttHcc_2024,0.0,0.9999997383407127,0.0,0.9999997369063799,0.0,0.9999999985656669
PS_fsr_Q2QG_muR_ttLF_2024,0.0,0.9376507902939176,0.0,0.9355958916529626,0.0,0.9978084606100414
PS_fsr_Q2QG_muR_ttW_2024,0.0,0.999961696068763,0.0,0.9999649565841261,0.0,1.0000032606402585
PS_fsr_Q2QG_muR_ttZ_2024,0.0,0.9997274352538964,0.0,0.999765670655263,0.0,1.0000382458258303
PS_fsr_Q2QG_muR_ttbb-dps_2024,0.0,0.9999481115628612,0.0,0.9999494239140585,0.0,1.0000013124192966
PS_fsr_Q2QG_muR_ttbb_2024,0.0,0.9951418855165378,0.0,0.9949088964123768,0.0,0.999765873482413
PS_fsr_Q2QG_muR_ttbj-dps_2024,0.0,0.999858719454348,0.0,0.9998947561044563,0.0,1.0000360417421053
PS_fsr_Q2QG_muR_ttbj_2024,0.0,0.9958698481572601,0.0,0.9959777277971374,0.0,1.0001083270470303
PS_fsr_Q2QG_muR_ttcc_2024,0.0,0.9784005775031227,0.0,0.9779076342144162,0.0,0.9994961743686165
PS_fsr_Q2QG_muR_ttcj_2024,0.0,0.989260458559044,0.0,0.9898711098745648,0.0,1.0006172806263887
PS_fsr_X2XG_cNS_tt2b-dps_2024,0.0,0.9999994783772292,0.0,0.9999995836320591,0.0,1.0000001052548848
PS_fsr_X2XG_cNS_tt2b_2024,0.0,0.9999235863676409,0.0,0.9999386296604669,0.0,1.0000150444424265
PS_fsr_X2XG_cNS_ttHcc_2024,0.0,1.0000000009452388,0.0,0.9999999999701236,0.0,0.9999999990248848
PS_fsr_X2XG_cNS_ttW_2024,0.0,0.999995424848374,0.0,0.999995330979736,0.0,0.9999999061309326
PS_fsr_X2XG_cNS_ttZ_2024,0.0,0.9999281534158636,0.0,0.9999261954400115,0.0,0.9999980418834639
PS_fsr_X2XG_cNS_ttbb-dps_2024,0.0,0.9999993926089297,0.0,0.9999993790081722,0.0,0.9999999863992343
PS_fsr_X2XG_cNS_ttbb_2024,0.0,0.999843923544975,0.0,0.9998625022405926,0.0,1.0000185815957672
PS_fsr_X2XG_cNS_ttbj-dps_2024,0.0,0.999995719355791,0.0,0.9999959360664732,0.0,1.0000002167116098
PS_fsr_X2XG_cNS_ttbj_2024,0.0,0.9998233570526627,0.0,0.9998247677922645,0.0,1.000001410988843
PS_fsr_X2XG_muR_tt-vcb_2024,0.0,0.9996387069398883,0.0,0.9996922077553146,0.0,1.0000535201518859
PS_fsr_X2XG_muR_tt2b-dps_2024,0.0,0.9999375007017279,0.0,0.99993220462871,0.0,0.9999947035959605
PS_fsr_X2XG_muR_tt2b_2024,0.0,0.9946225920954035,0.0,0.9945104236255662,0.0,0.9998872250934889
PS_fsr_X2XG_muR_tt2c_2024,0.0,0.9945478696192572,0.0,0.9946297228722732,0.0,1.0000823019741094
PS_fsr_X2XG_muR_ttHbb_2024,0.0,0.9998092571911966,0.0,0.9998049359879946,0.0,0.9999956779724023
PS_fsr_X2XG_muR_ttHcc_2024,0.0,0.9999999275434127,0.0,0.9999999274895469,0.0,0.9999999999461342
PS_fsr_X2XG_muR_ttLF_2024,0.0,0.9284075729413441,0.0,0.9265515498848297,0.0,0.99800085316987
PS_fsr_X2XG_muR_ttW_2024,0.0,0.9999644214998392,0.0,0.9999630101655891,0.0,0.9999985886155349
PS_fsr_X2XG_muR_ttZ_2024,0.0,0.999816893742822,0.0,0.9998147720512247,0.0,0.9999978779198365
